Wall time,Step,Value
1636045088.2846086,7824,0.00010466311505297199
1636045095.4409907,8472,0.00026853795861825347
1636045097.250761,8662,0.0001257016119780019
1636045100.3979933,8992,0.00010670450137695298
1636045100.4929717,9002,0.00016984734975267202
1636045102.837255,9242,7.31557302060537e-05
1636045111.1713767,10020,9.641327778808773e-05
1636045118.4229913,10658,0.00014595685934182256
1636045122.4990828,11078,0.00011990043276455253
1636045122.8788896,11118,9.250931907445192e-05
1636045128.17024,11566,0.0002015167410718277
1636045129.9989693,11756,6.351212505251169e-05
1636045137.4592936,12434,5.657338988385163e-05
1636045143.0961716,13014,0.00035531402681954205
1636045458.5645893,120,0.004197286441922188
1636045466.806616,930,0.002345787128433585
1636045470.6035597,1218,0.0006596252787858248
1636045472.3185387,1388,0.0010221627308055758
1636045472.532134,1408,0.00061371352057904
1636045475.8714883,1728,0.0007422268972732127
1636045480.154242,2046,0.0004971366142854095
1636045486.192487,2636,0.00041422079084441066
1636045502.8769224,4082,0.00010562058741925284
1636045505.3088074,4322,0.0002386401902185753
1636045506.2286122,4412,9.745951683726162e-05
1636045506.834207,4472,6.01241881668102e-05
1636045512.3762732,4940,8.06674433988519e-05
1636045512.6769695,4970,0.00012361659901216626
1636045514.6420326,5160,0.00017497525550425053
1636045516.6430256,5350,3.687787466333248e-05
1636045529.4550354,6488,3.074646519962698e-05
1636045531.9610047,6636,5.4622982133878395e-05
1636045538.598604,7266,5.626990969176404e-05
1636045543.9919395,7664,3.854704482364468e-05
1636045546.1807058,7874,3.730681783054024e-05
1636045553.5376847,8472,8.80029983818531e-05
1636045554.9008622,8602,4.15439935750328e-05
1636045556.0006783,8702,6.323213165160269e-05
1636045556.4304957,8742,3.403136724955402e-05
1636045561.4480274,9212,3.590955748222768e-05
1636045570.2072172,9940,5.928045720793307e-05
1636045572.5429175,10160,5.458260784507729e-05
1636045575.496277,10338,3.804923107963987e-05
1636045580.4305978,10798,4.922076914226636e-05
1636045583.9941554,11138,4.137911309953779e-05
1636045591.7623568,11796,5.1355702453292906e-05
1636045598.5434573,12344,4.8891077312873676e-05
1636045601.3949614,12604,0.0001003605721052736
1636045601.9018984,12654,2.516167842259165e-05
1636081554.2861333,240,0.003209393937140703
1636081557.229915,600,0.002398314420133829
1636081562.2193298,1098,0.0013576007913798094
1636081567.189124,1718,0.0006637907354161143
1636081567.2695754,1728,0.0007227382156997919
1636081570.2732277,1986,0.00035405161906965077
1636081570.9934363,2076,0.00043649092549458146
1636081572.1066325,2216,0.0004617577651515603
1636081575.4288871,2636,0.00047093056491576135
1636082915.27867,1308,0.003569267923012376
1636082917.7424784,1618,0.0031684867572039366
1636082921.4568758,1966,0.0026406990364193916
1636082923.2639658,2196,0.0032461686059832573
1636082926.3125527,2576,0.0033572777174413204
1636082927.1299274,2676,0.003281713929027319
1636082931.170938,3054,0.0023183724842965603
1636082931.8123014,3134,0.0021873617079108953
1636082932.9321883,3274,0.002461119322106242
1636082933.7950525,3384,0.0024067815393209457
1636082935.2331533,3564,0.0021624728105962276
1636082935.3945732,3584,0.002210438484326005
1636082938.3043563,3822,0.0030181119218468666
1636082938.3841474,3832,0.002289538737386465
1636082938.46168,3842,0.0028680432587862015
1636082938.6972952,3872,0.002511510392650962
1636082940.2179008,4062,0.0020299963653087616
1636082943.019783,4412,0.0021148263476788998
1636082944.3509355,4582,0.00255651050247252
1636082946.5575213,4730,0.002403872786089778
1636082948.2130647,4940,0.002377086551859975
1636082949.6362083,5120,0.002729064552113414
1636082950.4308982,5220,0.0028640811797231436
1636082955.393729,5718,0.0022553319577127695
1636082958.5893512,6118,0.002371780341491103
1636082959.7078283,6258,0.0024718043860048056
1636082960.1820257,6318,0.0028418072033673525
1636082961.3047965,6458,0.0024175422731786966
1636082962.0301034,6548,0.002063218504190445
1636082963.6776757,6626,0.002141775330528617
1636082963.75753,6636,0.0025147628039121628
1636082964.0749297,6676,0.0018207529792562127
1636082966.0773091,6926,0.002726089209318161
1636082966.893799,7026,0.0017392425797879696
1636082968.5172174,7226,0.0012971500400453806
1636082969.6571124,7366,0.0030149626545608044
1636082975.2176127,7924,0.0017206950578838587
1636082979.1739893,8414,0.0019645411521196365
1636082979.2541916,8424,0.0022488273680210114
1636082982.8829255,8752,0.0029370926786214113
1636082985.9494562,9132,0.0022737153340131044
1636082995.953553,10250,0.0017707236111164093
1636082997.7634134,10348,0.0020483273547142744
1636082999.0796962,10508,0.002748847473412752
1636082999.328062,10538,0.0021200114861130714
1636083000.0602527,10628,0.002721030730754137
1636083002.308542,10908,0.002050878247246146
1636083006.1943505,11266,0.0019315751269459724
1636083007.177559,11386,0.0018053802195936441
1636083010.313768,11776,0.0024189928080886602
1636083012.3330007,12026,0.0020729450043290854
1636083014.7789087,12204,0.002623111242428422
1636083018.3158011,12644,0.0023525897413492203
1636083020.1885815,12884,0.002766974037513137
1636083021.9829907,13104,0.0024369112215936184
1636083246.6462872,260,0.005971485748887062
1636083250.9577508,800,0.00370031432248652
1636083255.5895355,1248,0.004070112481713295
1636083263.9244206,2146,0.0026127235032618046
1636083264.0059197,2156,0.0031635239720344543
1636083272.173439,3034,0.0030073318630456924
1636083272.822036,3114,0.0033173351548612118
1636083276.5183806,3564,0.0021624728105962276
1636083282.4918356,4172,0.0026634044479578733
1636083288.5473652,4790,0.0016291758511215448
1636083289.1086,4860,0.002188745653256774
1636083291.4907959,5150,0.0020246210042387247
1636083294.53499,5520,0.001803307211957872
1636083300.353486,6118,0.002371780341491103
1636083305.3169847,6606,0.0022056654561311007
1636083308.5815544,7006,0.0025321601424366236
1636083310.6101367,7256,0.002923848805949092
1636083312.1183193,7446,0.0017162112053483725
1636083312.5214396,7496,0.00260696723125875
1636083315.4613566,7734,0.0022347073536366224
1636083317.2151258,7954,0.002374232979491353
1636083318.9278538,8164,0.0023034936748445034
1636083323.7861967,8642,0.0021901996806263924
1636083325.473821,8852,0.002524784067645669
1636083328.4383438,9222,0.0026552125345915556
1636083330.7934542,9390,0.00183159823063761
1636083335.4643247,9970,0.0016610658494755626
1636083340.0934548,10418,0.002415667288005352
1636083340.4189706,10458,0.002073547337204218
1636083342.4453604,10708,0.002211732091382146
1636083359.5411813,12574,0.0018588014645501971
1636083360.7605145,12724,0.0014707527589052916
1636083360.9974837,12754,0.002298655454069376
1636083362.7486465,12974,0.0018682410009205341
1636083363.2382145,13034,0.002220350783318281
1636084270.9428442,390,0.0048332191072404385
1636084272.0943596,540,0.0040310220792889595
1636084276.296711,948,0.0033170899841934443
1636084276.7727518,1008,0.004074315540492535
1636084277.9100473,1148,0.003926781937479973
1636084278.856268,1258,0.002868198323994875
1636084279.5868075,1348,0.0040986803360283375
1636084283.2414944,1808,0.0038287059869617224
1636084284.87691,1886,0.002695875009521842
1636084285.1958055,1926,0.003260002238675952
1636084285.6796906,1986,0.0034268605522811413
1636084290.3475282,2576,0.0033572777174413204
1636084293.5599551,2854,0.0024343575350940228
1636084295.4178617,3084,0.003048162441700697
1636084302.1572807,3792,0.0024218775797635317
1636084303.9417508,4012,0.002845158101990819
