Wall time,Step,Value
1636027549.926223,7704,9.881251025944948e-05
1636027550.9037392,7854,3.637209374574013e-05
1636027553.1368244,8194,1.3460949048749171e-05
1636027553.401203,8234,2.3791766579961404e-05
1636027553.8632207,8304,1.7266424038098194e-05
1636027554.4570475,8394,6.908897921675816e-05
1636027556.0726063,8522,2.646621214807965e-05
1636027556.731547,8622,2.240503999928478e-05
1636027556.8628402,8642,5.002503894502297e-05
1636027556.994327,8662,3.448752249823883e-05
1636027557.3236294,8712,1.718104977044277e-05
1636027557.5211616,8742,4.524530959315598e-05
1636027558.0480828,8822,0.00014056439977139235
1636027558.3116453,8862,2.0751172996824607e-05
1636027559.6249018,9062,1.0915836355707143e-05
1636027559.951227,9112,7.394138810923323e-05
1636027560.0169477,9122,3.788717367569916e-05
1636027560.1492524,9142,1.860827069322113e-05
1636027560.346156,9172,1.194485776068177e-05
1636027560.6088731,9212,2.8345559258013964e-05
1636027560.6743102,9222,3.067430588998832e-05
1636027561.1339605,9292,3.00329047604464e-05
1636027561.3307464,9322,5.133046943228692e-05
1636027561.658279,9372,0.0003071196551900357
1636027563.746006,9570,1.962983515113592e-05
1636027564.4120245,9670,7.433923747157678e-05
1636027564.8103874,9730,1.7455426132073626e-05
1636027565.2051532,9790,1.8071290469379164e-05
1636027565.4671233,9830,5.259463068796322e-05
1636027566.254143,9950,0.0001441241620341316
1636027566.319217,9960,3.230168658774346e-05
1636027567.9576926,10210,4.019388507003896e-05
1636027568.5480242,10300,4.3027645006077364e-05
1636027571.6939747,10658,6.870481593068689e-05
1636027571.7599878,10668,1.8521473975852132e-05
1636027571.8924184,10688,3.3836513466667384e-05
1636027572.8166745,10828,1.8145783542422578e-05
1636027574.7827983,11128,6.386103632394224e-05
1636027575.3087704,11208,2.705060069274623e-05
1636027576.606071,11286,3.5421453503658995e-05
1636027576.7370086,11306,6.620301428483799e-05
1636027576.867407,11326,5.712188431061804e-05
1636027577.1948302,11376,3.3960615837713704e-05
1636027578.8326335,11626,2.751091778918635e-05
1636027578.897661,11636,1.8997770894202404e-05
1636027579.5529203,11736,2.4712995582376607e-05
1636027579.6834283,11756,3.032709901162889e-05
1636027580.009712,11806,2.9794648071401753e-05
1636027580.9294462,11946,2.2837533833808266e-05
1636027581.3230505,12006,2.855131242540665e-05
1636027581.9136488,12096,1.7951006157090887e-05
1636027583.722869,12254,2.4919965653680265e-05
1636027583.983568,12294,1.678779153735377e-05
1636027584.1147504,12314,0.00012638380576390773
1636027584.9708762,12444,7.325609476538375e-05
1636027585.7610555,12564,2.843979382305406e-05
1636027586.5507095,12684,1.8483195162843913e-05
1636027587.2090023,12784,1.6887232050066814e-05
1636027587.603404,12844,1.9348837668076158e-05
1636027588.724301,13014,7.324876787606627e-05
1636027589.119395,13074,1.5975721908034757e-05
1636027589.1852188,13084,4.184724093647674e-05
1636029379.0172837,100,0.02324513904750347
1636029379.4157646,160,0.009975018911063671
1636029379.7478921,210,0.006589206866919994
1636029381.2781277,440,0.003963171970099211
1636029381.7449303,510,0.0028210808522999287
1636029382.0786405,560,0.0030354124028235674
1636029382.9401495,690,0.0023468248546123505
1636029383.4059584,760,0.0027293304447084665
1636029384.4014723,910,0.0025780564174056053
1636029386.0497174,1038,0.001993267796933651
1636029386.2493699,1068,0.0012301512761041522
1636029387.1766162,1208,0.0015004188753664494
1636029387.2425394,1218,0.0012674522586166859
1636029387.374409,1238,0.0020969384349882603
1636029389.4995162,1558,0.0018758433870971203
1636029389.565845,1568,0.0011946330778300762
1636029389.6327124,1578,0.0014216904528439045
1636029390.8246615,1758,0.0012950862292200327
1636029392.668313,1916,0.0011087947059422731
1636029393.0010972,1966,0.0005927977035753429
1636029395.8526824,2396,0.0005409162258729339
1636029396.4517114,2486,0.0011242673499509692
1636029397.0567632,2576,0.0007737470441497862
1636029397.4538183,2636,0.0009746323339641094
1636029397.7184656,2676,0.000559209322091192
1636029399.6874132,2854,0.0003808306355495006
1636029399.8195763,2874,0.0003500210586935282
1636029399.8855479,2884,0.00047159448149614036
1636029402.9955957,3354,0.000657866126857698
1636029403.5266242,3434,0.00023860523651819676
1636029405.0560343,3664,0.000491384242195636
1636029406.510701,3762,0.0002525008167140186
1636029406.779032,3802,0.00022186487331055105
1636029407.045213,3842,0.00015473851817660034
1636029407.1122208,3852,0.00011704606004059315
1636029407.8424933,3962,0.00028383525204844773
1636029408.0402982,3992,0.00016801485617179424
1636029408.5708818,4072,0.0005504812579602003
1636029408.7689342,4102,0.00029807130340486765
1636029410.3894145,4342,0.0001608317979844287
1636029410.6533246,4382,0.0001998640364035964
1636029410.7857819,4402,0.0001712016819510609
1636029412.6402233,4682,0.00011112864740425721
1636029415.0179477,4920,0.0001859176263678819
1636029416.0121963,5070,8.401937520829961e-05
1636029416.5406685,5150,0.0003642001247499138
1636029416.8714557,5200,0.00010457839380251244
1636029417.2019713,5250,0.0002521171700209379
1636029417.4669788,5290,0.00023532287741545588
1636029417.5988624,5310,4.617523154593073e-05
1636029418.6592283,5470,7.681014540139586e-05
1636029420.7431955,5658,7.26602302165702e-05
1636029420.8096514,5668,4.7215911763487384e-05
1636029421.272828,5738,3.0970633815741166e-05
1636029421.47248,5768,8.903505658963695e-05
1636029423.0638845,6008,8.79119907040149e-05
1636029423.2621062,6038,7.094000466167927e-05
1636029423.7254236,6108,7.95522500993684e-05
1636029423.9242237,6138,0.00023950864851940423
1636029423.9903798,6148,6.187494000187144e-05
1636029424.1234071,6168,4.611491385730915e-05
1636029424.1893866,6178,6.785264849895611e-05
1636029425.8507214,6428,0.00012256366608198732
1636029426.4463632,6518,4.794009873876348e-05
1636029428.894317,6766,1.9366900232853368e-05
1636029429.4303188,6846,6.30318172625266e-05
1636029430.355674,6986,3.6775916669284925e-05
1636029430.4214709,6996,4.620043182512745e-05
1636029431.5437634,7166,2.3061966203385964e-05
1636029433.4723134,7456,6.350155308609828e-05
1636029433.6051114,7476,2.4848475732142106e-05
1636029435.1181877,7584,0.00034781370777636766
1636029436.2475111,7754,4.03168196498882e-05
1636029436.5799298,7804,7.096521585481241e-05
1636029438.037037,8024,2.5407789507880807e-05
1636029438.23657,8054,2.3027756469673477e-05
1636029438.5702624,8104,1.816016811062582e-05
1636029439.3033273,8214,2.1517606000998057e-05
1636029439.4353538,8234,3.252191891078837e-05
1636029439.900071,8304,1.6094851162051782e-05
1636029440.3005292,8364,2.703885911614634e-05
1636029440.7658048,8434,2.7323585527483374e-05
1636029442.0124393,8502,2.780568684102036e-05
1636029442.210915,8532,6.211734580574557e-05
1636029443.3332725,8702,9.505954949418083e-05
1636029444.1272564,8822,6.334487989079207e-05
1636029444.3264227,8852,2.7564918127609417e-05
1636029444.7903447,8922,4.9584701628191397e-05
1636029445.8502567,9082,2.3664833861403167e-05
1636029445.98207,9102,3.04202130791964e-05
1636029446.3867984,9162,2.2321884898701683e-05
1636029446.657171,9202,4.8399549996247515e-05
1636029447.8014412,9362,0.00016095962200779468
1636029449.8504977,9540,0.00020733283599838614
1636029451.3564634,9740,1.822538069973234e-05
1636029452.6611807,9920,2.4031609427765943e-05
1636029452.79538,9940,2.6907495339401066e-05
1636029452.937447,9960,4.884992085862905e-05
1636029453.1368492,9990,1.81409723154502e-05
1636029453.3444192,10020,6.428635242627934e-05
1636029454.5199864,10190,4.1177525417879224e-05
1636029455.2529802,10300,3.962732444051653e-05
1636029457.0319083,10448,2.984003185702022e-05
1636029459.006234,10748,3.5180804843548685e-05
1636029459.1382284,10768,5.7879278756445274e-05
1636029460.7228122,11008,4.066024848725647e-05
1636029460.988592,11048,4.280863868189044e-05
1636029461.1214626,11068,6.085192217142321e-05
1636029461.5197568,11128,4.989431181456894e-05
1636029461.7184727,11158,2.8132786610512994e-05
1636029461.8509617,11178,8.890145545592532e-05
1636029463.29501,11276,5.335410969564691e-05
1636029463.7609162,11346,2.732003304117825e-05
1636029464.6196523,11476,2.305190901097376e-05
1636029465.1488333,11556,1.9418794181547128e-05
1636029466.0030024,11686,3.957351509598084e-05
1636029466.1392438,11706,1.738356331770774e-05
1636029466.3390896,11736,2.284780021000188e-05
1636029467.138335,11856,0.0001040931383613497
1636029467.4050806,11896,2.6282519684173167e-05
1636029467.7363348,11946,2.1934813048574142e-05
1636029467.8689613,11966,2.592494092823472e-05
1636029468.5312762,12066,3.4950488043250516e-05
1636029468.7956638,12106,4.862097557634115e-05
1636029471.5616045,12404,1.5837911632843316e-05
1636029471.892642,12454,5.602578676189296e-05
1636029472.3563478,12524,2.2515223463415168e-05
1636029475.2660027,12964,1.7007128917612135e-05
1636029475.7931693,13044,3.8229063648032025e-05
1636029476.2553587,13114,6.29932910669595e-05
1636029955.5118122,30,0.03605817258358002
1636029956.4694943,140,0.036005835980176926
1636029956.9934285,200,0.03603019565343857
1636029957.5181751,260,0.03591732308268547
1636029959.4497976,480,0.03592738136649132
1636029960.4142768,590,0.036010585725307465
1636029960.853799,640,0.03600310906767845
1636029961.643339,730,0.036048129200935364
1636029961.7303345,740,0.03593635559082031
1636029962.7723653,860,0.035963185131549835
1636029964.6388845,978,0.03602655604481697
1636029964.9043028,1008,0.03601289540529251
1636029965.7868464,1108,0.03591492399573326
1636029969.9432352,1578,0.03599703311920166
1636029970.3861594,1628,0.036020927131175995
1636029970.4742296,1638,0.035971783101558685
1636029971.3622787,1738,0.03600500151515007
1636029978.656358,2476,0.03596341609954834
1636029979.6141107,2586,0.0359666682779789
1636029979.7009535,2596,0.03600591421127319
1636029979.876071,2616,0.03594692423939705
1636029980.0500622,2636,0.035953398793935776
1636029980.3117783,2666,0.03591057285666466
1636029980.3992352,2676,0.03592076152563095
1636029983.4876506,2934,0.035976242274045944
1636029983.9261901,2984,0.03597385436296463
1636029984.189808,3014,0.035937488079071045
1636029984.887909,3094,0.03602377325296402
1636029985.8498864,3204,0.03603494539856911
1636029986.6368895,3294,0.03599109500646591
1636029986.900145,3324,0.035878002643585205
1636029986.9871035,3334,0.03598035126924515
1636029988.306571,3484,0.03598412126302719
1636029989.7100534,3644,0.03595547378063202
1636029990.2341154,3704,0.0359545461833477
1636029990.5840638,3744,0.03590848296880722
1636029992.2802594,3842,0.03593292459845543
1636029992.4579656,3862,0.035929203033447266
1636029993.2477775,3952,0.03600288927555084
1636029993.5991833,3992,0.03596857935190201
1636029994.126135,4052,0.03597676008939743
1636029994.5668375,4102,0.035945434123277664
1636029996.8705792,4362,0.035977307707071304
1636029997.6643205,4452,0.03604356199502945
1636029998.9876006,4602,0.03596138209104538
1636029999.6039243,4672,0.03595660254359245
1636030001.0346286,4740,0.035993870347738266
1636030001.383371,4780,0.03599172458052635
1636030001.4701245,4790,0.035939089953899384
1636030003.1391935,4980,0.03595270216464996
1636030003.403627,5010,0.036053746938705444
1636030003.9332771,5070,0.035968117415905
1636030006.5651064,5370,0.03591218590736389
1636030007.0964787,5430,0.03597462549805641
1636030008.4211495,5580,0.035930708050727844
1636030008.5961761,5600,0.03589453175663948
1636030011.0062954,5778,0.03589494526386261
1636030011.095133,5788,0.03600970283150673
1636030012.7650657,5978,0.03593170642852783
1636030012.8523552,5988,0.03593134880065918
1636030013.1160142,6018,0.03597353398799896
1636030013.9048264,6108,0.03598581999540329
1636030014.8699477,6218,0.035934265702962875
1636030017.0657778,6468,0.03598468378186226
1636030017.3286154,6498,0.035980768501758575
1636030019.1952322,6616,0.03595834597945213
1636030019.4564424,6646,0.03593643754720688
1636030019.6303024,6666,0.03597535938024521
1636030019.803966,6686,0.03593921661376953
1636030020.8566449,6806,0.035948771983385086
1636030022.34391,6976,0.035935766994953156
1636030024.176994,7186,0.03593735024333
1636030024.7918248,7256,0.0359828881919384
1636030025.49165,7336,0.03600973263382912
1636030025.84176,7376,0.03593805804848671
1636030026.4541078,7446,0.03594592958688736
1636030026.5421433,7456,0.03596837818622589
1636030026.6293163,7466,0.03595827892422676
1636030028.418065,7574,0.03593849390745163
1636030030.706028,7834,0.035993918776512146
1636030031.1452985,7884,0.03595520183444023
1636030032.5618594,8044,0.035923585295677185
1636030033.531198,8154,0.03599727526307106
1636030033.8816302,8194,0.03596428036689758
1636030033.969915,8204,0.03600730001926422
1636030034.6735334,8284,0.036010175943374634
1636030034.947554,8314,0.03601272031664848
1636030035.2322848,8344,0.035975538194179535
1636030035.5127153,8374,0.035977791994810104
1636030037.2964146,8472,0.03593163937330246
1636030037.645718,8512,0.035976096987724304
1636030038.2586298,8582,0.035992540419101715
1636030038.346105,8592,0.03595680370926857
1636030038.8714776,8652,0.0359593890607357
1636030039.3959684,8712,0.03591207414865494
1636030039.5705357,8732,0.03593260422348976
1636030039.8407748,8762,0.035981323570013046
1636030043.100363,9112,0.035960834473371506
1636030044.2119005,9232,0.03598083555698395
1636030046.8606386,9430,0.0359254814684391
1636030047.0360823,9450,0.03604684770107269
1636030048.7007291,9640,0.03596900403499603
1636030048.8757815,9660,0.03596120327711105
1636030050.7070835,9860,0.0359567366540432
1636030052.9476125,10100,0.03593551740050316
1636030053.2302098,10130,0.03594391047954559
1636030054.4394474,10260,0.03596058115363121
1636030056.0801141,10348,0.03604859113693237
1636030056.8693702,10438,0.035964854061603546
1636030057.131497,10468,0.03594547137618065
1636030057.3070376,10488,0.035928476601839066
1636030057.3945975,10498,0.03587140142917633
1636030061.4093533,10938,0.03594757243990898
1636030061.9667492,10998,0.03599141538143158
1636030062.2452781,11028,0.03596245497465134
1636030062.8967006,11098,0.0359809547662735
1636030064.1073828,11228,0.03591586649417877
1636030064.2927895,11248,0.03593091294169426
1636030065.2908297,11266,0.035913530737161636
1636030065.905701,11336,0.035922110080718994
1636030067.4851916,11516,0.03603211045265198
1636030069.5877533,11746,0.035941898822784424
1636030070.0523868,11796,0.03596010431647301
1636030071.931104,11996,0.03596904128789902
1636030072.1171718,12016,0.03597038984298706
1636030072.6774313,12076,0.03594700247049332
1636030075.927758,12344,0.03600090369582176
1636030076.366087,12394,0.035943567752838135
1636030077.5077345,12524,0.035906050354242325
1636030077.8782408,12564,0.035931672900915146
1636030079.5538273,12744,0.03592407703399658
1636030080.303891,12824,0.035916686058044434
1636030082.4449968,13054,0.03596138581633568
1636030082.8165562,13094,0.03602374345064163
1636031165.730442,10,0.03610587492585182
1636031165.8222098,20,0.036061495542526245
1636031168.0466025,280,0.03598952293395996
1636031170.0193977,510,0.036028001457452774
1636031171.1376612,640,0.03600310906767845
1636031172.5152159,800,0.03594490885734558
1636031173.4546902,910,0.035889092832803726
1636031175.750241,1078,0.03593761473894119
1636031176.9688272,1218,0.03600365296006203
1636031177.058585,1228,0.035973843187093735
1636031178.8064415,1428,0.035974450409412384
1636031180.8805876,1668,0.03594402223825455
1636031181.0548198,1688,0.03595670685172081
1636031258.6551106,90,0.03599586337804794
1636031260.3957877,280,0.03598880022764206
1636031260.4878833,290,0.03593040257692337
1636031260.6687644,310,0.03604429215192795
1636031261.1293297,360,0.035958804190158844
1636031264.5157611,730,0.03604814037680626
1636031265.1601532,800,0.03594491630792618
1636031265.5231116,840,0.03602002188563347
1636031266.0718348,900,0.03596242889761925
1636031267.5465689,968,0.03598658740520477
1636031268.00381,1018,0.0359342023730278
1636031268.277413,1048,0.035909950733184814
1636031268.4597652,1068,0.03601327911019325
1636032913.4458542,40,0.007656932808458805
1636032913.9193873,120,0.006077212747186422
1636032914.9290736,290,0.005090582650154829
1636032915.227497,340,0.004533095750957727
1636032915.3452508,360,0.004409497603774071
1636032916.0527432,480,0.0041227261535823345
1636032916.1706574,500,0.003861506935209036
1636032916.5267923,560,0.004283543676137924
1636032917.232454,680,0.004303601570427418
1636032917.5393927,730,0.003952321130782366
1636032918.1289656,830,0.0036242578644305468
1636032918.719211,930,0.004310179967433214
1636032921.2240596,1218,0.0025072607677429914
1636032921.3416586,1238,0.0038105249404907227
1636032921.585659,1278,0.003356869798153639
1636032922.4391758,1428,0.0033132487442344427
1636032924.7574768,1838,0.0030806499999016523
1636032924.9268205,1868,0.00286496477201581
1636032926.7715437,2056,0.0029357103630900383
1636032927.7956278,2236,0.003298448631539941
1636032928.8207262,2406,0.0019241338595747948
1636032928.9906895,2436,0.0022710319608449936
1636032929.2741637,2486,0.0031284531578421593
1636032929.5567338,2536,0.002358483150601387
1636032930.5784388,2716,0.003127687145024538
1636032930.6351461,2726,0.00291839218698442
1636032932.422423,2904,0.002214308362454176
1636032932.5924127,2934,0.002154764486476779
1636032932.9929485,3004,0.0015864827437326312
1636032934.5281525,3274,0.0025734328664839268
1636032934.641721,3294,0.0021185316145420074
1636032935.039721,3364,0.0019048232352361083
1636032936.0634003,3544,0.0018443017033860087
1636032936.1773648,3564,0.0020136749371886253
1636032936.5756226,3634,0.0025172745808959007
1636032937.087609,3724,0.0025820601731538773
1636032938.509092,3832,0.0017857369966804981
1636032938.5668805,3842,0.00217016926035285
1636032939.1398027,3942,0.0023406867403537035
1636032939.3674414,3982,0.0018817916279658675
1636032939.4243684,3992,0.0035986481234431267
1636032940.5067127,4182,0.0027837029192596674
1636032940.7897863,4232,0.0021615750156342983
1636032940.9027762,4252,0.0018815756775438786
1636032941.1291873,4292,0.0023583027068525553
1636032941.6413403,4382,0.0017470045713707805
1636032942.6632006,4562,0.0017833331367000937
1636032944.6238046,4770,0.00183884147554636
1636032944.9101286,4820,0.00200443621724844
1636032945.4220147,4910,0.0020140076521784067
1636032945.7631562,4970,0.001925996970385313
1636032945.820373,4980,0.0014540699776262045
1636032946.0495293,5020,0.0019089535344392061
1636032946.2212212,5050,0.0027098588179796934
1636032947.4776866,5270,0.0015719945076853037
1636032948.508386,5450,0.0023907446302473545
1636032948.7369685,5490,0.0025565135292708874
