Wall time,Step,Value
1636029990.234162,3704,12.5
1636029992.280308,3842,12.03125
1636029992.4580135,3862,11.40625
1636029999.6039703,4672,12.03125
1636030008.5962222,5600,10.9375
1636030011.006342,5778,13.28125
1636030012.8524008,5988,10.625
1636030022.3439553,6976,11.09375
1636030025.4917066,7336,10.625
1636030025.8418055,7376,12.8125
1636030026.5421896,7456,11.09375
1636030033.9699628,8204,10.0
1636030038.3461545,8592,12.34375
1636030039.570582,8732,12.5
1636030043.1004102,9112,11.25
1636030044.2119486,9232,10.0
1636030048.8758285,9660,10.625
1636030056.080159,10348,9.84375
1636030056.869421,10438,9.375
1636030057.1315517,10468,11.25
1636030064.107431,11228,12.5
1636030064.292837,11248,12.96875
1636030070.0524337,11796,10.78125
1636030072.6774783,12076,11.71875
1636030079.5538745,12744,12.8125
1636031165.7305064,10,10.625
1636031173.4547362,910,12.5
1636031175.7502885,1078,13.125
1636031176.9688752,1218,12.03125
1636031258.7479784,100,13.75
1636031260.7594302,320,11.875
1636031268.3689156,1058,10.78125
1636031268.550862,1078,8.4375
1636032913.9788628,130,88.125
1636032916.2305324,510,90.15625
1636032921.642851,1288,94.53125
1636032922.495783,1438,93.28125
1636032925.8017466,1886,95.15625
1636032930.6917946,2736,95.46875
1636032932.4792972,2914,95.9375
1636032932.6497798,2944,95.0
1636032934.585109,3284,94.375
1636032934.6987157,3304,97.34375
1636032935.0966802,3374,95.0
1636032937.1445947,3734,95.625
1636032939.197026,3952,96.09375
1636032940.563371,4192,95.78125
1636032941.1863396,4302,95.15625
1636032942.7199712,4572,96.71875
1636032944.680622,4780,95.3125
1636032951.926832,5898,96.875
1636032952.498965,5998,95.3125
1636032955.3391216,6498,96.40625
1636032957.2424471,6696,97.34375
1636032957.981874,6826,96.5625
1636032958.322382,6886,95.46875
1636032959.0561073,7016,97.1875
1636032963.1144402,7594,96.09375
1636032964.4380646,7824,96.25
1636032964.7226377,7874,96.40625
1636032966.0854867,8114,97.5
1636032967.3345168,8334,95.625
1636032968.8893895,8472,95.15625
1636032970.2589676,8712,97.96875
1636032976.5100272,9680,97.65625
1636032977.8647192,9920,96.25
1636032981.7488909,10468,95.9375
1636032982.3187969,10568,96.71875
1636032983.4015405,10758,96.875
1636032987.2858377,11306,97.5
1636032989.5072722,11696,95.9375
1636032989.6781368,11726,97.03125
1636032990.365209,11846,97.34375
1636032992.1286988,12156,96.71875
1636034192.4723513,80,87.1875
1636034192.9435582,160,88.75
1636034193.8228624,310,90.3125
1636034200.4879124,1288,94.21875
1636034202.014939,1548,95.15625
1636034203.3028913,1768,95.3125
1636034209.5695155,2696,94.84375
1636034210.0440135,2776,94.0625
1636034213.3023286,3194,93.90625
1636034217.613806,3812,94.6875
1636034219.4082851,4122,94.53125
1636034223.9172833,4770,95.15625
1636034224.9521103,4950,95.0
1636034225.524661,5050,95.3125
1636034225.5815678,5060,94.84375
1636034226.6686661,5250,95.625
1636034227.9876757,5480,93.59375
1636034229.9767463,5678,94.6875
1636034232.823315,6168,95.46875
1636034233.396746,6268,95.78125
1636034233.5691125,6298,95.46875
1636034234.4315672,6448,96.40625
1636034237.1341653,6786,95.3125
1636034243.5936036,7774,96.5625
1636034245.6054614,8124,96.40625
1636034248.8979573,8562,95.3125
1636034249.2483623,8622,96.5625
1636034253.0853279,9292,96.875
1636034255.5076742,9580,93.75
1636034256.08035,9680,97.03125
1636034258.1002512,10030,95.625
1636034262.7586253,10708,94.6875
1636034264.6061914,11028,96.875
1636034268.836682,11626,95.3125
1636034270.8566191,11976,95.78125
1636034271.4931638,12086,95.9375
1636034272.9963887,12214,96.09375
1636034273.9778082,12384,95.78125
1636035420.536835,400,89.84375
1636035422.5968657,750,92.1875
1636035422.9479973,810,94.0625
1636035427.831953,1508,92.8125
1636035431.2550209,1956,94.375
1636035432.9650652,2246,94.21875
1636035433.257725,2296,95.15625
1636035433.784352,2386,94.375
1636035440.018357,3294,95.46875
1636035440.195723,3324,96.5625
1636035441.8436682,3604,95.46875
1636035442.4281962,3704,94.84375
1636035446.6658723,4292,95.78125
1636035448.7281175,4642,96.5625
1636035451.5153491,4980,96.25
1636035451.573852,4990,95.46875
1636035455.1875286,5590,95.9375
1636035464.3470805,6846,95.78125
1636035464.5238588,6876,95.625
1636035467.8174925,7436,96.25
1636035469.0637498,7514,96.25
1636035470.1827855,7704,94.6875
1636035470.3580832,7734,96.25
1636035471.5889645,7944,96.09375
1636035472.002628,8014,95.625
1636035473.372946,8244,96.09375
1636035474.3645763,8414,96.09375
1636035476.2481146,8602,95.9375
1636035476.5983362,8662,96.875
1636035477.1832387,8762,95.46875
1636035479.8873355,9222,96.5625
1636035480.3562322,9302,97.03125
1636035491.6089902,10948,95.625
1636035492.0176218,11018,94.84375
1636035494.419034,11296,95.3125
1636035497.1797636,11766,97.1875
1636035497.7100918,11856,96.25
1636035499.5751948,12176,96.40625
1636035501.6283555,12394,97.8125
1636035504.1442742,12824,95.78125
1636035504.3199198,12854,95.625
1636035505.4940329,13054,96.09375
1636035505.9064476,13124,96.25
1636038958.8641355,260,90.3125
1636038965.8499565,968,92.03125
1636038966.6250753,1058,93.75
1636038967.2237363,1128,95.15625
1636038968.3604248,1258,94.0625
1636038970.3143597,1478,93.125
1636038973.623328,1858,94.84375
1636038977.087299,2166,95.46875
1636038979.0420687,2396,94.84375
1636038980.5659082,2576,95.46875
1636038987.516959,3284,94.0625
1636038994.595593,4012,96.71875
1636038994.8557656,4042,96.875
1636038998.2879539,4442,95.15625
1636039000.3351107,4682,95.46875
1636039006.8404267,5340,95.78125
1636039014.4741843,6128,95.3125
1636039014.8988967,6178,96.875
1636039015.1600156,6208,96.71875
1636039017.4071085,6468,93.75
1636039022.2345707,6916,96.25
1636039023.6231377,7076,96.25
1636039025.7655272,7316,96.09375
1636039027.2578688,7486,96.09375
1636039034.31924,8204,97.5
1636039036.0261621,8404,95.0
1636039037.5324996,8482,96.875
1636039048.1493385,9620,95.46875
1636039048.4105384,9650,97.34375
1636039050.2273095,9860,95.78125
1636039056.2394795,10458,95.625
1636039057.0910404,10558,96.40625
1636039057.4295828,10598,96.71875
1636039059.8880446,10888,97.03125
1636039062.7050335,11218,95.9375
1636039068.0417638,11746,95.46875
1636039069.4998045,11916,95.15625
1636039070.7103636,12056,95.78125
1636039072.9940171,12224,96.40625
1636039074.4542289,12394,97.8125
1636039077.8896792,12794,96.5625
1636039082.7844944,130,95.15625
1636039082.871913,140,97.5
1636039084.8423498,360,95.15625
1636039085.4406264,430,97.03125
1636039087.818719,710,96.5625
1636039088.6893625,810,95.625
1636039089.1136324,860,95.625
1636039090.9520545,978,96.40625
1636039091.74815,1068,97.5
1636039092.9536312,1208,96.09375
1636039096.257666,1588,95.46875
1636039096.534488,1618,95.46875
1636039100.5025418,1966,96.09375
1636039100.8493974,2006,96.875
1636039102.8334444,2236,96.5625
1636039103.3375003,2296,96.875
1636039103.5053954,2316,97.03125
1636039106.952235,2716,96.25
1636039107.4787524,2776,94.84375
1636039109.5343618,2914,95.46875
1636039109.9628303,2964,98.28125
1636039148.0547647,470,92.34375
1636039149.708549,660,90.9375
1636039150.494842,750,89.6875
1636039155.3394852,1208,94.375
1636039157.364729,1438,93.75
1636039157.5381422,1458,92.8125
1636039157.631714,1468,92.1875
1636039163.7809777,2066,93.90625
1636039164.8321605,2186,95.625
1636039178.756013,3664,95.15625
1636039237.201115,450,90.9375
1636039238.9289796,650,93.28125
1636039242.6775758,968,93.4375
1636039243.4492574,1058,94.375
1636039244.9049718,1228,92.5
1636039246.3560083,1398,94.6875
1636039248.99945,1708,95.3125
1636039253.2559133,2106,92.5
1636039254.28392,2226,95.15625
1636039256.2473955,2456,95.46875
1636039257.4478638,2596,92.1875
1636039264.7145119,3344,95.625
1636039275.4561553,4492,95.3125
1636039282.7600553,5250,95.9375
1636039284.5449417,5460,94.375
1636039284.972718,5510,96.71875
1636039287.101163,5658,96.09375
1636039288.3715978,5808,96.71875
1636039288.9656014,5878,95.625
1636039291.599906,6188,96.5625
1636039300.7332652,7166,94.84375
1636039302.944082,7426,96.40625
1636039303.2870276,7466,95.78125
1636039305.5615416,7634,95.15625
1636039309.137165,8054,97.1875
1636039315.4593592,8702,97.03125
1636039315.711656,8732,96.09375
1636039317.0672104,8892,94.0625
1636039326.1093326,9860,96.09375
1636039328.77316,10170,97.65625
1636039331.583831,10398,95.0
1636039340.7360833,11356,96.09375
1636039346.9293556,12076,95.3125
1636039351.8517387,12544,96.5625
1636039354.256657,12824,96.40625
1636042635.0303369,290,90.3125
1636042636.4864357,450,90.9375
1636042639.3119307,760,93.125
1636042642.9154806,1058,94.375
1636042645.6330957,1358,92.5
1636042646.7963672,1488,93.75
1636042648.5048044,1678,95.0
1636042653.3227904,2116,94.84375
1636042655.118797,2316,94.53125
1636042661.3315804,2904,94.6875
1636042662.8585784,3074,94.375
1636042665.2942502,3344,95.625
1636042667.1803992,3554,95.0
1636042668.260323,3674,94.375
1636042670.5443847,3832,95.15625
1636042670.9034836,3872,94.6875
1636042672.4354904,4042,95.78125
1636042675.679127,4402,95.3125
1636042680.2152195,4810,95.46875
1636042680.3051171,4820,94.84375
1636042683.1893365,5140,95.9375
1636042690.8791013,5888,95.3125
1636042694.13059,6248,95.625
1636042699.8513577,6786,95.46875
1636042700.2147453,6826,94.53125
1636042702.0249476,7026,96.5625
1636042707.595027,7524,96.5625
1636042710.242377,7814,96.09375
1636042714.0201917,8234,94.21875
1636042719.682572,8752,94.84375
1636042721.0614748,8902,95.46875
1636042721.7877166,8982,96.40625
1636042722.3256016,9042,97.34375
1636042728.0819817,9580,95.9375
1636042728.3673644,9610,96.09375
1636042732.0192251,10010,96.40625
1636042734.272848,10260,95.9375
1636042737.8714962,10558,96.71875
1636042740.942406,10898,96.875
1636042744.118714,11248,95.46875
1636042747.3678095,11486,95.625
1636042748.880363,11646,96.25
1636042753.7372131,12176,95.625
1636042756.572428,12384,96.875
1636042756.8427556,12414,95.625
1636042757.7431777,12514,95.3125
1636042758.2794924,12574,96.25
1636042760.301026,12794,95.625
1636045010.0868173,490,95.625
1636045025.5918608,1916,99.21875
1636045031.9256618,2576,99.21875
1636045032.0218625,2586,98.75
1636045032.5982502,2646,99.0625
1636045033.5067863,2736,98.90625
1636045036.0958807,2914,99.375
1636045037.2578533,3034,99.375
1636045037.8342772,3094,99.21875
1636045043.501695,3684,99.84375
1636045049.281876,4192,99.375
1636045053.822832,4662,99.84375
1636045058.2536187,5030,99.375
1636045060.5506907,5270,99.53125
1636045060.84131,5300,100.0
1636045069.2220948,6058,100.0
1636045069.8694925,6118,99.6875
1636045072.8027465,6418,99.6875
1636045073.6799948,6508,99.84375
1636045074.0702438,6548,100.0
1636045075.650891,6616,99.6875
1636045081.3751934,7206,99.6875
1636045085.5928009,7544,99.53125
1636045085.6888714,7554,99.84375
1636045086.4468699,7634,99.6875
1636045086.8266664,7674,100.0
1636045088.4735065,7844,99.6875
1636045095.633425,8492,99.6875
1636045097.4401958,8682,99.53125
1636045100.591441,9012,99.84375
1636045100.6886501,9022,100.0
1636045103.029292,9262,99.84375
1636045111.3606129,10040,100.0
1636045118.6155207,10678,100.0
1636045122.6877508,11098,99.84375
1636045123.0711524,11138,100.0
1636045128.3618872,11586,99.84375
1636045130.1920667,11776,100.0
1636045137.6507406,12454,99.84375
1636045143.2952368,13034,100.0
1636045458.7696912,140,92.03125
1636045467.9719667,958,97.65625
1636045470.802054,1238,97.65625
1636045472.5321953,1408,99.0625
1636045472.7315361,1428,98.28125
1636045476.0723057,1748,97.34375
1636045480.3535242,2066,98.59375
1636045486.3916337,2656,99.0625
1636045503.0804017,4102,99.53125
1636045505.5122874,4342,99.53125
1636045506.4300473,4432,99.53125
1636045507.0318015,4492,100.0
1636045512.5771766,4960,100.0
1636045512.8863227,4990,100.0
1636045514.8601718,5180,99.84375
1636045516.8425531,5370,100.0
1636045529.6686277,6508,100.0
1636045532.1680925,6656,99.6875
1636045538.8074908,7286,99.84375
1636045544.1975691,7684,100.0
1636045546.380084,7894,100.0
1636045553.7499206,8492,100.0
1636045555.1043386,8622,100.0
1636045556.223167,8722,100.0
1636045556.6343493,8762,99.6875
1636045561.6597688,9232,99.84375
1636045570.4199798,9960,100.0
1636045572.787186,10180,99.84375
1636045575.7101853,10358,100.0
1636045580.6328425,10818,100.0
1636045584.195122,11158,100.0
1636045591.9751096,11816,100.0
1636045598.7687469,12364,100.0
1636045601.5948484,12624,100.0
1636045602.1103761,12674,100.0
1636081554.44505,260,95.46875
1636081557.38902,620,95.9375
1636081562.3809254,1118,97.1875
1636081567.3501358,1738,97.96875
1636081567.427575,1748,97.65625
1636081570.4322696,2006,99.53125
1636081571.1542377,2096,99.0625
1636081572.2618933,2236,98.90625
1636081575.5896564,2656,99.21875
1636082915.5850644,1348,91.5625
1636082918.062574,1658,94.53125
1636082921.7707438,2006,95.0
1636082923.5795257,2236,95.0
1636082926.6374242,2616,93.90625
1636082927.4549856,2716,95.3125
1636082931.4869118,3094,96.09375
1636082932.133585,3174,94.53125
1636082933.2489784,3314,95.625
1636082934.114001,3424,93.90625
1636082935.556292,3604,93.75
1636082935.717531,3624,94.375
1636082938.6177087,3862,95.0
1636082938.6973484,3872,95.15625
1636082938.7764058,3882,95.0
1636082939.012906,3912,96.40625
1636082940.541636,4102,97.96875
1636082943.3304768,4452,95.46875
1636082944.671495,4622,94.375
1636082946.8798344,4770,96.5625
1636082948.5241272,4980,95.3125
1636082949.949448,5160,95.46875
1636082950.757622,5260,95.0
1636082955.7142348,5758,95.625
1636082958.9073462,6158,95.9375
1636082960.0249097,6298,96.25
1636082960.5025039,6358,96.875
1636082961.6265929,6498,95.46875
1636082963.432536,6596,96.40625
1636082963.9953341,6666,95.9375
1636082964.0749667,6676,95.78125
1636082964.3922586,6716,96.09375
1636082966.4017968,6966,96.875
1636082967.220885,7066,96.40625
1636082968.8413537,7266,95.3125
1636082969.998424,7406,94.53125
1636082975.5415514,7964,95.9375
1636082980.56518,8462,96.25
1636082980.6462984,8472,95.0
1636082983.202515,8792,95.15625
1636082986.2778575,9172,95.78125
1636082996.2750313,10290,95.78125
1636082998.1067476,10388,96.71875
1636082999.409685,10548,96.5625
1636082999.6495767,10578,96.71875
1636083000.3780932,10668,96.71875
1636083002.6302369,10948,96.09375
1636083006.5205786,11306,95.15625
1636083007.4970872,11426,96.40625
1636083010.635238,11816,97.65625
1636083012.65795,12066,95.0
1636083015.1044123,12244,96.875
1636083018.6212282,12684,97.1875
1636083020.505254,12924,95.15625
1636083244.6893287,20,68.4375
1636083246.9667153,300,89.375
1636083251.277251,840,92.34375
1636083255.9096944,1288,96.09375
1636083264.2487297,2186,95.3125
1636083264.33014,2196,94.6875
1636083272.49796,3074,94.375
1636083273.1497874,3154,94.6875
1636083276.8516486,3604,93.75
1636083282.817801,4212,94.84375
1636083288.870805,4830,95.46875
1636083289.4365458,4900,95.15625
1636083291.8190033,5190,96.09375
1636083294.8577514,5560,95.0
1636083300.6772087,6158,95.9375
1636083305.6425145,6646,96.875
1636083308.909284,7046,95.0
1636083310.930489,7296,95.625
1636083312.4420624,7486,95.625
1636083313.926142,7544,96.25
1636083315.7820957,7774,96.09375
1636083317.5413384,7994,96.40625
1636083319.2445452,8204,95.0
1636083324.1025574,8682,96.25
1636083325.798285,8892,94.21875
1636083328.75465,9262,97.03125
1636083331.1237538,9430,97.34375
1636083335.7851868,10010,96.40625
1636083340.4190106,10458,96.875
1636083340.7416892,10498,95.9375
1636083342.7699766,10748,96.5625
1636083359.865481,12614,97.03125
1636083361.0779114,12764,94.21875
1636083361.3132455,12794,95.15625
1636083363.077351,13014,96.40625
1636083363.558278,13074,95.78125
1636084271.2500618,430,92.34375
1636084272.4014356,580,92.03125
1636084276.614038,988,93.75
1636084277.0937283,1048,93.4375
1636084278.2598786,1188,93.90625
1636084279.1822271,1298,93.125
1636084279.9109797,1388,94.6875
1636084283.5625393,1848,95.0
1636084285.1958427,1926,93.28125
1636084285.5192783,1966,94.53125
1636084285.9894862,2026,94.84375
1636084290.6746368,2616,93.90625
1636084293.8784091,2894,95.46875
1636084295.744627,3124,93.28125
1636084302.4768693,3832,95.9375
1636084304.2615786,4052,94.6875
1636084306.926644,4382,94.6875
1636084307.5671258,4462,94.21875
1636084308.298522,4552,95.625
1636084308.8694546,4622,94.375
1636084313.2136357,5030,95.3125
1636084314.2535453,5160,95.46875
1636084314.6528077,5210,95.78125
1636084315.1300645,5270,94.84375
1636084315.3705418,5300,96.25
1636084322.5462053,6068,94.84375
1636084322.6270568,6078,95.15625
1636084322.788499,6098,96.5625
1636084326.1664355,6518,96.09375
1636084326.4103708,6548,95.3125
1636084330.0016062,6866,95.9375
1636084332.1662104,7136,95.78125
1636084332.4062824,7166,95.46875
1636084332.800865,7216,97.03125
1636084338.3966236,7784,95.78125
1636084339.5856314,7934,96.25
1636084340.3015027,8024,94.84375
1636084340.4619336,8044,96.25
1636084343.597281,8434,97.8125
1636084345.4822276,8542,94.375
1636084346.6289077,8682,96.25
1636084350.1176565,9112,96.40625
1636084351.8964953,9332,96.40625
1636084354.857739,9570,96.40625
1636084358.1615942,9980,96.5625
1636084359.2009366,10110,94.6875
1636084359.2807882,10120,95.15625
1636084361.9831922,10328,94.84375
1636084362.1457245,10348,96.875
1636084362.551121,10398,95.15625
1636084363.4335225,10508,95.3125
1636084373.3441503,11616,95.46875
1636084373.425822,11626,95.625
1636084375.1128154,11836,96.5625
1636084381.6861675,12524,96.40625
1636084381.7662075,12534,96.875
1636084382.0141437,12564,95.3125
1636084382.0950031,12574,96.40625
1636084385.2694895,12964,97.03125
1636084385.9914453,13054,95.15625
1636084419.381526,170,90.625
1636084422.0652685,500,93.125
1636084424.0855393,750,89.84375
1636084428.0335178,1118,94.21875
1636084431.0634267,1498,94.375
1636084435.3418517,1906,95.0
1636084435.9862704,1986,93.4375
1636084438.5803792,2306,93.90625
1636084439.294001,2396,95.3125
1636084439.6165197,2436,95.0
1636084445.781048,3084,94.6875
1636084451.0838494,3734,95.46875
1636084454.0906198,3972,96.25
1636084461.9537992,4820,94.6875
1636084462.1950755,4850,96.09375
1636084462.594171,4900,95.15625
1636084468.0277312,5570,94.6875
1636084470.5244014,5758,95.625
1636084476.3574061,6508,96.40625
1636084480.6255634,6906,94.6875
1636084480.7054052,6916,95.625
1636084488.7980933,7794,96.09375
1636084495.532569,8502,96.71875
1636084496.578722,8632,95.625
1636084498.9139783,8922,95.3125
1636084498.9954588,8932,95.625
1636084502.2846415,9342,95.46875
1636084505.295514,9590,96.40625
1636084505.7819395,9650,97.65625
1636084507.363792,9850,95.15625
1636084507.831643,9910,95.625
1636084509.4654477,10120,95.15625
1636084509.9333644,10180,94.6875
1636084515.7682178,10788,96.09375
1636084521.5526242,11386,96.5625
1636084524.1816165,11706,94.53125
1636084524.7476122,11776,97.03125
1636084532.618037,12624,95.78125
1636084679.7962039,800,97.1875
1636084682.7159083,1058,97.8125
1636084683.7024746,1188,97.96875
1636084685.7431605,1458,97.65625
1636084686.2723992,1528,98.4375
1636084687.0898864,1638,97.1875
1636084687.4620414,1688,97.03125
1636084687.9872568,1758,96.25
1636084688.0611715,1768,97.34375
1636084690.1147883,1916,98.59375
1636084692.197602,2196,97.96875
1636084698.483161,2894,98.59375
1636084698.716117,2924,99.375
1636084701.9575016,3344,99.53125
1636084704.7017057,3694,98.90625
1636084708.7447433,4072,99.53125
1636084716.7895815,4990,99.84375
1636084718.0044818,5150,99.84375
1636084727.033824,6228,99.6875
1636084727.557721,6298,99.6875
1636084728.4695737,6418,99.84375
1636084733.1884007,6916,99.84375
1636084733.341508,6936,99.84375
1636084734.1717048,7046,99.84375
1636084734.2465098,7056,99.6875
1636084734.6283147,7106,100.0
1636084742.489761,7964,100.0
1636084742.727065,7994,99.84375
1636084755.942389,9480,100.0
1636084756.2440856,9520,100.0
1636084756.319876,9530,99.6875
1636084757.6044633,9700,99.6875
1636084758.725885,9850,99.6875
1636084759.4797075,9950,99.375
1636084760.291793,10060,99.84375
1636084760.6633177,10110,100.0
1636084761.0381992,10160,99.6875
1636084761.3420565,10200,100.0
1636084761.799826,10260,100.0
1636084764.6359305,10508,100.0
1636084765.3897328,10608,99.6875
1636084767.3576272,10868,100.0
1636084767.5095425,10888,100.0
1636084771.7712908,11326,100.0
1636084773.4937851,11556,99.84375
1636084776.0157669,11896,100.0
1636084777.2768064,12066,100.0
1636084780.101304,12314,99.53125
1636084781.5143466,12504,100.0
1636084782.5487964,12644,99.84375
1636084785.0423472,12974,100.0
1636094540.5902572,988,97.34375
1636094544.6273377,1478,97.8125
1636094550.7984488,2096,98.75
1636094552.4537523,2296,98.125
1636094553.3728585,2406,97.8125
1636094555.0341928,2606,98.4375
1636094561.1167417,3214,98.28125
1636094562.2191231,3344,99.21875
1636094565.3893478,3714,98.75
1636094568.1696284,3922,99.375
1636094569.0715218,4032,98.90625
1636094577.306908,4900,99.84375
1636094578.1231127,5000,99.6875
1636094586.566697,5878,99.84375
1636094591.0216107,6418,99.6875
1636094595.2283378,6796,100.0
1636094595.3932095,6816,99.84375
1636094597.7372835,7106,99.53125
1636094601.0961857,7496,99.6875
1636094606.4284856,7984,99.84375
1636094611.5225966,8472,99.53125
1636094611.6915872,8492,99.53125
1636094612.354528,8572,99.84375
1636094614.7561624,8872,99.84375
1636094616.6300483,9102,100.0
1636094617.78247,9242,99.84375
1636094623.5919917,9820,100.0
1636094632.6493196,10788,99.84375
1636094636.3940532,11238,99.84375
1636094637.8947902,11286,99.84375
1636094642.8344939,11886,99.6875
1636094647.7260568,12354,99.84375
1636094650.1739967,12654,100.0
1636094652.014698,12874,100.0
1636094652.6751745,12954,100.0
1636094733.018824,460,93.125
1636094739.2049832,1058,97.96875
1636094741.710021,1358,97.5
1636094743.0492406,1518,96.40625
1636094743.5498612,1578,97.1875
1636094747.5187058,1916,98.28125
1636094749.9122193,2206,97.96875
1636094751.0635998,2346,97.96875
1636094753.64154,2656,97.8125
1636094758.1528633,3054,98.75
1636094766.4798615,3922,99.375
1636094772.5826283,4652,98.75
1636094775.8632684,4910,99.53125
1636094777.019225,5040,100.0
1636094777.6796954,5110,99.0625
1636094777.8501155,5130,99.375
1636094785.744986,5928,99.84375
1636094790.718398,6518,99.84375
1636094803.037848,7674,100.0
1636094804.303911,7824,99.84375
1636094808.674559,8344,100.0
1636094812.250206,8622,100.0
1636094817.4536445,9242,99.84375
1636094820.8916671,9500,100.0
1636094829.7639458,10398,100.0
1636094832.8613462,10768,100.0
1636094835.8057866,11118,100.0
1636094838.4176447,11286,99.84375
1636094839.914104,11456,100.0
1636094843.4455492,11866,99.6875
1636094852.8336701,12814,99.84375
1636094854.0121183,12954,100.0
1636094855.3582335,13114,99.84375
1636095880.1933918,200,90.3125
1636095880.9837968,290,92.1875
1636095882.3955293,450,95.9375
1636095882.654533,480,93.28125
1636095889.0618088,1088,97.96875
1636095889.1462283,1098,96.875
1636095890.3238912,1238,96.40625
