Wall time,Step,Value
1636034268.8948352,11636,95.9375
1636034269.886538,11806,94.21875
1636034270.6286318,11936,94.0625
1636034270.8566191,11976,95.78125
1636034271.4931638,12086,95.9375
1636034272.9963887,12214,96.09375
1636034273.1696491,12244,95.9375
1636034273.2850726,12264,96.25
1636034273.5144668,12304,96.25
1636034273.9778082,12384,95.78125
1636034277.4470892,12984,95.9375
1636034277.7899039,13044,94.84375
1636034277.8471336,13054,96.25
1636034277.9613566,13074,95.625
1636035418.7100868,100,87.03125
1636035419.159744,170,87.65625
1636035420.536835,400,89.84375
1636035420.7715855,440,91.09375
1636035421.4181743,550,91.09375
1636035421.594916,580,92.65625
1636035422.5968657,750,92.1875
1636035422.9479973,810,94.0625
1636035424.5386016,948,91.71875
1636035425.708288,1148,95.3125
1636035426.2349703,1238,92.96875
1636035427.18198,1398,95.15625
1636035427.3002763,1418,92.96875
1636035427.831953,1508,92.8125
1636035428.3702838,1598,92.96875
1636035428.8390934,1678,93.28125
1636035430.8403976,1886,95.78125
1636035430.958699,1906,94.0625
1636035431.1366053,1936,95.46875
1636035431.2550209,1956,94.375
1636035431.612471,2016,93.4375
1636035432.3215191,2136,94.21875
1636035432.3800192,2146,94.375
1636035432.7895486,2216,94.6875
1636035432.9650652,2246,94.21875
1636035433.257725,2296,95.15625
1636035433.6672075,2366,95.625
1636035433.784352,2386,94.375
1636035437.6026778,2904,96.71875
1636035438.3291721,3014,95.0
1636035438.5395584,3044,96.25
1636035438.8364553,3094,94.84375
1636035439.7818038,3254,95.0
1636035440.018357,3294,95.46875
1636035440.0774271,3304,95.78125
1636035440.195723,3324,96.5625
1636035440.3732576,3354,94.84375
1636035440.7870739,3424,96.25
1636035441.0211225,3464,96.40625
1636035441.255285,3504,94.0625
1636035441.7851772,3594,95.0
1636035441.8436682,3604,95.46875
1636035442.13578,3654,95.0
1636035442.3695772,3694,95.9375
1636035442.4281962,3704,94.84375
1636035444.140855,3862,96.40625
1636035445.9624858,4172,94.53125
1636035446.6658723,4292,95.78125
1636035447.0755687,4362,94.375
1636035447.3681579,4412,94.84375
1636035448.195153,4552,95.625
1636035448.7281175,4642,96.5625
1636035450.4551911,4800,96.71875
1636035451.1054168,4910,96.40625
1636035451.5153491,4980,96.25
1636035451.573852,4990,95.46875
1636035451.7493188,5020,95.9375
1636035452.1001275,5080,95.625
1636035454.3329864,5460,95.78125
1636035454.5096748,5490,95.15625
1636035454.6276832,5510,96.09375
1636035454.8379083,5540,95.9375
1636035454.907827,5550,96.40625
1636035455.1875286,5590,95.9375
1636035458.1055417,5918,95.46875
1636035458.923295,6058,96.5625
1636035460.5035648,6328,96.5625
1636035460.856589,6388,94.53125
1636035461.0921283,6428,96.5625
1636035462.984661,6616,95.46875
1636035463.2768753,6666,95.9375
1636035464.169375,6816,96.5625
1636035464.3470805,6846,95.78125
1636035464.5238588,6876,95.625
1636035465.7618446,7086,95.46875
1636035466.4083128,7196,94.84375
1636035467.1696496,7326,97.03125
1636035467.228479,7336,96.5625
1636035467.8174925,7436,96.25
1636035467.9945407,7466,94.375
1636035469.0637498,7514,96.25
1636035470.0658512,7684,96.40625
1636035470.1827855,7704,94.6875
1636035470.3580832,7734,96.25
1636035471.5889645,7944,96.09375
1636035471.7071612,7964,95.3125
1636035472.002628,8014,95.625
1636035472.6499157,8124,96.5625
1636035473.1392918,8204,97.5
1636035473.372946,8244,96.09375
1636035474.3645763,8414,96.09375
1636035475.5468931,8482,96.875
1636035476.1313086,8582,96.40625
1636035476.2481146,8602,95.9375
1636035476.5983362,8662,96.875
1636035476.8901043,8712,97.5
1636035477.1832387,8762,95.46875
1636035477.3602626,8792,95.3125
1636035478.2424397,8942,95.625
1636035478.3027096,8952,95.3125
1636035479.8873355,9222,96.5625
1636035480.3562322,9302,97.03125
1636035481.7771263,9410,95.46875
1636035481.9583015,9440,96.09375
1636035482.4258037,9520,96.09375
1636035483.65721,9730,95.78125
1636035484.0120318,9790,95.9375
1636035484.6624022,9900,97.5
1636035484.7215676,9910,95.625
1636035486.6111052,10230,96.25
1636035486.6701667,10240,96.40625
1636035487.0244014,10300,95.9375
1636035490.9020884,10828,97.5
1636035491.0203085,10848,97.1875
1636035491.43401,10918,95.9375
1636035491.6089902,10948,95.625
1636035492.0176218,11018,94.84375
1636035494.419034,11296,95.3125
1636035495.6438525,11506,97.34375
1636035496.235993,11606,96.40625
1636035497.1797636,11766,97.1875
1636035497.2974083,11786,95.78125
1636035497.415121,11806,95.0
1636035497.7100918,11856,96.25
1636035499.5751948,12176,96.40625
1636035500.6926744,12234,96.71875
1636035501.335957,12344,95.3125
1636035501.3944194,12354,96.25
1636035501.452911,12364,96.40625
1636035501.6283555,12394,97.8125
1636035502.5614603,12554,95.625
1636035504.1442742,12824,95.78125
1636035504.3199198,12854,95.625
1636035505.4940329,13054,96.09375
1636035505.8477285,13114,95.46875
1636035505.9064476,13124,96.25
